date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2020-05-27,sz.002714,885.7980012,887.922945,865.15569,872.2894299,890.0478888,10497448.0,1210694072.73,1.0,0.7547,1.0,-1.9952,23.491693,10.099583,10.038269,14.023899,0.0
2020-05-28,sz.002714,880.33386,886.405128,865.53514425,875.0215005,872.2894299,9526961.0,1099369137.05,1.0,0.6849,1.0,0.3132,23.565271,10.131215,10.069709,14.067823,0.0
2020-05-29,sz.002714,867.5841972,913.64994315,867.5841972,912.13212615,875.0215005,16269893.0,1924867458.43,1.0,1.1697,1.0,4.2411,24.5647,10.560891,10.496777,14.664455,0.0
2020-06-01,sz.002714,914.56063335,929.8146942,897.7887555,910.61430915,912.13212615,13032823.0,1558921554.05,1.0,0.937,1.0,-0.1664,24.523823,10.543318,10.47931,14.640053,0.0
2020-06-02,sz.002714,910.6902,948.55973415,910.61430915,923.21219025,910.61430915,14232123.0,1743446644.06,1.0,1.0232,1.0,1.3835,24.863098,10.689179,10.624285,14.84259,0.0
2020-06-03,sz.002714,935.2788354,944.8410825,906.97154835,912.89103465,923.21219025,12347197.0,1494654788.27,1.0,0.8877,1.0,-1.118,24.585138,10.569678,10.50551,14.676656,0.0
2020-06-04,sz.002714,914.9646334,928.70206274,895.65447329,928.70206274,912.89105916,17887337.0,1267589204.76,1.0,0.7565,1.0,1.732,24.898252,10.704292,10.639307,14.863576,0.0
2020-06-05,sz.002714,928.70206274,928.96125952,895.78407168,896.56166202,928.70206274,23541054.0,1643705818.69,1.0,0.9956,1.0,-3.4608,24.036576,10.33384,10.271103,14.349179,0.0
2020-06-08,sz.002714,911.0766817,912.3726656,887.7489715,900.96800728,896.56166202,15499704.0,1079365223.95,1.0,0.6555,1.0,0.4915,24.154709,10.384628,10.321583,14.419701,0.0
2020-06-09,sz.002714,903.68957347,913.40945272,892.9329071,899.4128266,900.96800728,11965997.0,830470199.99,1.0,0.5061,1.0,-0.1726,24.113015,10.366702,10.303767,14.394811,0.0
2020-06-10,sz.002714,899.4128266,924.29571748,895.91367007,902.26399118,899.4128266,20756337.0,1459847396.56,1.0,0.8778,1.0,0.317,24.189454,10.399565,10.33643,14.440443,0.0
2020-06-11,sz.002714,899.4128266,899.4128266,853.27579976,856.6453579,902.26399118,46135110.0,3099406554.88,1.0,1.9511,1.0,-5.056,22.966431,9.873761,9.813818,13.710332,0.0
2020-06-12,sz.002714,848.35106094,866.75403232,844.72230602,864.4212613,856.6453579,23001906.0,1526725002.39,1.0,0.9728,1.0,0.9077,23.174901,9.963387,9.9029,13.834783,0.0
2020-06-15,sz.002714,881.269052,916.77901086,881.13945361,897.20965397,864.4212613,32638928.0,2271597848.59,1.0,1.3803,1.0,3.7931,24.053949,10.341308,10.278527,14.35955,0.0
2020-06-16,sz.002714,907.18873,907.57752517,875.82591962,893.71049744,897.20965397,19968932.0,1361480358.5,1.0,0.8445,1.0,-0.39,23.960137,10.300977,10.23844,14.303547,0.0
2020-06-17,sz.002714,891.6369232,915.48302696,881.269052,907.18873,893.71049744,23389344.0,1626630997.98,1.0,0.9892,1.0,1.5081,24.321485,10.456328,10.392848,14.519262,0.0
2020-06-18,sz.002714,912.76146077,948.40101802,910.81748492,934.53399029,907.18873,31554289.0,2277549894.0,1.0,1.3345,1.0,3.0143,25.054604,10.771512,10.706118,14.956914,0.0
2020-06-19,sz.002714,942.1802953,976.91266382,930.90523537,971.08073627,934.53399029,33428706.0,2469929262.09,1.0,1.4137,1.0,3.9107,26.034412,11.192752,11.124802,15.541833,0.0
2020-06-22,sz.002714,973.2839089,1003.0915386,956.56571659,984.17017366,971.08073627,31974943.0,2423282055.61,1.0,1.3523,1.0,1.3479,26.385337,11.343622,11.274756,15.751325,0.0
2020-06-23,sz.002714,985.46615756,993.50125774,972.11752339,984.81816561,984.17017366,22560103.0,1710135299.17,1.0,0.9541,1.0,0.0658,26.402709,11.351091,11.282179,15.761696,0.0
2020-06-24,sz.002714,986.37334629,1007.88667903,971.59912983,974.5798928,984.81816561,19214297.0,1457195049.26,1.0,0.8126,1.0,-1.0396,26.128224,11.233084,11.164888,15.597836,0.0
2020-06-29,sz.002714,991.55728189,1023.827281,983.39258332,1010.867442,974.5798928,30654653.0,2382206456.46,1.0,1.2964,1.0,3.7234,27.101083,11.651337,11.580602,16.178606,0.0
2020-06-30,sz.002714,1012.29302429,1064.26197868,1010.867442,1062.706798,1010.867442,30876818.0,2484088056.52,1.0,1.3058,1.0,5.1282,28.490882,12.248841,12.174479,17.008278,0.0
2020-07-01,sz.002714,1071.13069335,1114.41655561,1066.07635614,1079.29539192,1062.706798,41061351.0,3459277245.98,1.0,1.7365,1.0,1.561,28.935618,12.440043,12.36452,17.273774,0.0
2020-07-02,sz.002714,1080.59137582,1093.8104116,1043.65583467,1056.2268785,1079.29539192,42317849.0,3466827732.18,1.0,1.7897,1.0,-2.1374,28.317158,12.174153,12.100245,16.904569,0.0
